msisdn,category,applicationtype,age,gender,arpu,income,device,download,num_downloads,purchase_value
527483873,Sports,Playstore,37,1,0,25531,3,1,46230,1199
527421521,Video,Playstore,35,1,0,79380,2,0,0,0
527411137,ecommerce,Playstore,70,0,0,47775,4,0,0,0
527393761,Sports,Playstore,47,0,0,76697,4,1,76820,0
527328705,Banking,Playstore,25,1,0,94966,3,1,44876,0
527316449,Education,Playstore,51,1,0,20492,2,0,0,0
527238065,e-Book,Playstore,42,1,0,62754,4,0,0,0
527203665,Sports,Playstore,76,0,0,37338,3,0,0,0
527140337,Education,Playstore,59,0,0,15905,2,0,0,0
98813995,Games,Playstore,59,0,9090.909091,48609,3,0,0,0
98793851,Travel,Playstore,69,0,0,63133,2,1,95012,0
98781211,Games,Playstore,79,0,0,95423,2,0,0,0
98551467,Video,Playstore,19,0,0,92983,4,0,0,0
98452267,Education,Playstore,34,0,0,82254,2,0,0,0
98445915,Lifestyle,Playstore,65,0,0,81281,2,1,46200,0
98335515,Communication,Playstore,29,0,0,86603,2,1,79761,9630
98313291,Lifestyle,Playstore,77,0,0,99176,2,1,47518,0
98306075,Others,Playstore,49,1,0,39143,3,1,41108,0
98275099,Communication,Playstore,56,1,0,48521,4,1,50553,2974
98274123,Others,Playstore,24,0,0,94392,3,0,0,0
98247595,ecommerce,Playstore,48,1,0,49851,4,1,44239,0
98238747,Video,Playstore,74,1,9090.909091,47064,2,0,0,0
98231483,ecommerce,Playstore,52,1,0,90810,2,1,66712,0
98213915,Lifestyle,Playstore,29,1,727.2727273,40902,2,0,0,0
98133579,News,Playstore,29,1,0,32445,4,1,36314,0
98036635,Travel,Playstore,31,0,0,80423,4,0,0,0
98027483,Sports,Playstore,26,0,0,49371,3,1,69948,2816
98002747,News,Playstore,33,0,129409.0909,54657,4,0,0,0
97939851,Music,Playstore,76,1,0,69869,3,1,36397,0
97868987,e-Book,Playstore,70,1,0,61333,2,1,17749,0
97761275,Lifestyle,Playstore,54,1,490909.0909,46259,2,1,88659,1196
97752523,ecommerce,Playstore,43,1,NA,50819,3,0,0,0
97751179,e-Book,Playstore,62,1,0,22009,3,1,49950,3887
97741771,News,Playstore,66,1,0,22436,4,1,86862,0
97722603,Banking,Playstore,51,1,81727.27273,99977,3,0,0,0
97716907,Video,Playstore,71,0,159.0909091,30616,2,0,0,0
97680299,Video,Playstore,15,1,0,27820,4,1,96009,8994
97677915,Video,Playstore,54,1,0,92502,3,0,0,0
97646203,Video,Playstore,51,1,0,23888,4,0,0,0
97627483,Travel,Playstore,59,1,0,71624,2,1,68405,8946
97619547,Lifestyle,Playstore,34,1,0,89553,4,0,0,0
97606667,Others,Playstore,48,0,19209.09091,85299,3,0,0,0
97538155,Lifestyle,Playstore,24,0,0,57304,3,0,0,0
97527499,Lifestyle,Playstore,45,0,26668.18182,38035,4,0,0,0
97517483,e-Book,Playstore,47,0,10909.09091,97080,2,0,0,0
97239291,Video,Playstore,59,1,13636.36364,28647,2,0,0,0
97209435,Video,Playstore,63,1,122648.1818,14394,2,1,21484,9348
97103211,News,Playstore,34,1,679695.4545,44497,4,0,0,0
97050731,Travel,Playstore,66,1,0,14672,2,0,0,0
96975595,Education,Playstore,49,0,0,98754,4,1,99715,7370
96865339,News,Playstore,16,1,0,86679,2,0,0,0
96752987,Others,Playstore,23,0,9985.454545,90057,3,0,0,0
96716523,Music,Playstore,72,1,0,40528,2,1,63392,3502
96711659,Others,Playstore,47,0,0,83873,3,0,0,0
96701211,Sports,Playstore,70,0,0,31599,3,0,0,0
96658683,Others,Playstore,70,0,0,54291,4,0,0,0
96651403,Travel,Playstore,49,0,0,14408,3,0,0,0
96648987,ecommerce,Playstore,71,1,0,52572,4,1,51032,0
96641723,Games,Playstore,65,1,0,86090,2,0,0,0
96509179,Communication,Playstore,75,0,0,96303,3,0,0,0
96464251,Travel,Playstore,47,0,0,17118,4,1,67003,7754
96379963,Music,Playstore,29,0,NA,30903,4,1,88794,1467
96355915,Travel,Playstore,71,1,0,40033,2,0,0,0
96328683,e-Book,Playstore,66,1,0,50822,3,0,0,0
96311931,Video,Playstore,64,1,0,55574,4,0,0,0
96301883,Others,Playstore,70,0,3018.181818,60573,4,0,0,0
96163179,Video,Playstore,43,0,77131.81818,15628,4,1,46161,3297
96059051,Video,Playstore,74,0,0,70450,3,0,0,0
96044315,Others,Playstore,67,0,118181.8182,41635,4,0,0,0
95991051,News,Playstore,51,1,0,98201,3,0,0,0
95978587,Others,Playstore,38,1,0,72731,4,1,42678,0
95917963,Banking,Playstore,77,1,54545.45455,66354,4,0,0,0
95911947,Education,Playstore,59,0,0,11196,2,1,38067,0
95905243,ecommerce,Playstore,43,1,0,64154,3,1,23376,0
95852923,Music,Playstore,53,1,NA,18276,4,1,17297,2455
95751323,Education,Playstore,77,0,0,89185,3,0,0,0
95731819,Education,Playstore,78,1,0,35125,2,0,0,0
95677355,Others,Playstore,42,1,54545.45455,68081,3,1,16513,2627
95601243,Banking,Playstore,74,0,0,52251,4,0,0,0
95482315,Music,Playstore,46,0,0,26215,2,1,73119,0
95477931,Video,Playstore,51,0,0,37418,4,1,19443,4174
95472315,Travel,Playstore,27,1,0,99148,3,0,0,0
95436827,Music,Playstore,15,1,0,41549,2,1,87324,0
95436523,e-Book,Playstore,15,1,0,29932,4,1,56561,4976
95423627,Sports,Playstore,31,1,0,83806,2,0,0,0
95397867,Sports,Playstore,17,0,0,36268,3,1,75211,3148
95386571,Education,Playstore,60,0,63636.36364,36436,2,1,77184,5887
95297595,News,Playstore,80,0,0,46813,4,0,0,0
95280139,Communication,Playstore,19,1,8172.727273,85571,4,0,0,0
95279515,Communication,Playstore,62,0,54545.45455,59333,4,0,0,0
95261979,Sports,Playstore,44,0,0,27698,3,0,0,0
95212763,Music,Playstore,38,0,0,41679,4,1,41097,0
95187195,e-Book,Playstore,70,0,0,22455,2,0,0,0
95182571,News,Playstore,46,1,0,16042,4,1,18826,0
95127611,Sports,Playstore,19,1,0,40166,2,1,38188,3348
95115243,Travel,Playstore,31,0,0,16467,3,1,70172,0
95113883,ecommerce,Playstore,43,0,0,11195,4,1,74532,0
95089131,Lifestyle,Playstore,47,1,46760,11334,2,1,98333,6741
95085019,Education,Playstore,39,1,0,22212,3,1,46415,6721
95059131,e-Book,Playstore,50,1,0,74689,3,1,16735,0
95010971,ecommerce,Playstore,76,0,0,12959,4,1,14413,7805
94983611,e-Book,Playstore,49,0,0,95285,3,1,24591,0
94949899,Lifestyle,Playstore,26,1,0,61561,2,0,0,0
94947819,Banking,Playstore,57,0,0,15546,2,0,0,0
94946475,Sports,Playstore,50,1,0,56843,2,1,77503,3107
94935579,News,Playstore,41,0,177272.7273,15544,4,1,59452,0
94926603,Lifestyle,Playstore,52,0,0,37853,4,1,76524,8201
94885483,ecommerce,Playstore,76,0,0,10711,3,1,57391,2245
94881451,Music,Playstore,32,0,0,39446,4,0,0,0
94743291,Music,Playstore,53,1,0,16573,3,1,99706,0
94735211,Video,Playstore,59,0,0,92728,2,1,34394,0
94714907,e-Book,Playstore,56,1,54545.45455,78920,3,0,0,0
94714203,Lifestyle,Playstore,39,0,0,40477,2,1,22138,5869
94709419,Banking,Playstore,70,1,0,26780,2,1,99386,0
94696187,ecommerce,Playstore,42,0,0,74675,2,0,0,0
94630939,ecommerce,Playstore,54,0,13636.36364,28012,3,0,0,0
94580091,Others,Playstore,35,0,135136.3636,61767,2,1,15658,6358
94545227,Banking,Playstore,27,0,0,30959,4,0,0,0
94536779,Sports,Playstore,30,1,0,13771,4,0,0,0
94522331,Games,Playstore,36,1,476676.3636,26923,3,1,27797,0
94510971,Video,Playstore,35,1,0,38368,2,1,70627,4686
94490891,News,Playstore,50,1,0,21888,3,0,0,0
94476219,Communication,Playstore,56,0,1818.181818,77091,4,0,0,0
94455483,Games,Playstore,80,0,8831.818182,89535,3,1,91890,8474
94221851,Games,Playstore,65,0,0,96547,3,0,0,0
94156571,Others,Playstore,55,1,0,46990,4,1,91951,0
94098891,Lifestyle,Playstore,69,0,0,32196,2,0,0,0
93976891,Music,Playstore,37,0,0,93222,2,0,0,0
93971867,Sports,Playstore,46,0,0,17612,3,1,44133,8722
93920827,e-Book,Playstore,78,0,0,68749,2,0,0,0
93842699,News,Playstore,75,0,245454.5455,57919,4,0,0,0
93790475,Others,Playstore,42,1,0,73552,2,0,0,0
93741019,Communication,Playstore,54,1,0,60310,3,1,16378,3126
93714891,Travel,Playstore,74,0,13636.36364,67874,2,1,35560,0
93699259,Lifestyle,Playstore,29,0,127272.7273,38095,2,1,49663,8405
93653307,Communication,Playstore,22,1,13636.36364,49564,2,1,96265,0
93612843,Lifestyle,Playstore,63,0,0,19019,3,0,0,0
93584299,Sports,Playstore,72,0,0,22332,2,0,0,0
93572571,News,Playstore,15,0,0,17743,2,0,0,0
93556491,Lifestyle,Playstore,26,0,0,96396,2,0,0,0
93389755,Banking,Playstore,43,0,0,26079,2,1,41540,3758
93346315,Lifestyle,Playstore,71,1,0,71166,3,1,18158,7429
93344587,ecommerce,Playstore,79,1,0,63908,2,0,0,0
93324491,Travel,Playstore,15,0,0,70742,3,0,0,0
93298507,Sports,Playstore,52,1,0,21989,3,0,0,0
93264171,ecommerce,Playstore,66,0,13636.36364,81718,3,1,44446,0
93222539,Others,Playstore,20,0,0,81296,3,0,0,0
93209787,Lifestyle,Playstore,58,0,374545.4545,19490,2,1,65266,5943
93198907,Lifestyle,Playstore,15,1,0,12950,3,0,0,0
93182587,Video,Playstore,18,1,3679354.545,99940,3,1,82177,1448
93051451,ecommerce,Playstore,73,1,0,16462,2,1,87495,4941
93027339,e-Book,Playstore,56,0,0,63308,2,0,0,0
92987403,Others,Playstore,75,0,0,58394,2,1,75983,0
92934347,News,Playstore,79,1,0,69356,2,1,24816,9624
92919083,Travel,Playstore,34,1,0,54229,4,1,34384,5957
92883211,News,Playstore,22,1,31818.18182,89142,4,1,98821,3013
92814955,Lifestyle,Playstore,63,0,27272.72727,41124,4,0,0,0
92810155,News,Playstore,73,0,0,27998,4,0,0,0
92810139,Video,Playstore,61,0,0,76749,2,1,55730,7390
92768139,Banking,Playstore,15,1,0,25334,4,0,0,0
92761851,Games,Playstore,18,0,0,23878,4,1,82635,0
92754171,Sports,Playstore,15,1,0,30123,2,0,0,0
92659883,Education,Playstore,66,0,0,48467,2,1,58593,0
92621035,Music,Playstore,20,1,259022.7273,10726,2,1,72429,0
92589723,Lifestyle,Playstore,54,0,0,79682,3,1,38752,0
92494107,Music,Playstore,39,1,0,92563,3,0,0,0
92488971,News,Playstore,40,1,0,24776,3,1,99331,4528
92442107,Education,Playstore,57,0,0,12181,4,0,0,0
92414363,Games,Playstore,71,0,9090.909091,42312,3,1,94858,0
92380939,ecommerce,Playstore,64,1,0,70051,4,1,49024,3319
92377899,ecommerce,Playstore,47,0,27272.72727,72347,3,1,60117,0
92376939,Video,Playstore,39,0,NA,79749,4,0,0,0
92345787,Video,Playstore,35,1,0,20441,4,1,33266,7340
92186091,Travel,Playstore,21,0,0,41268,4,0,0,0
92181835,Sports,Playstore,69,0,54545.45455,44166,2,1,79275,3185
92143163,ecommerce,Playstore,75,0,13636.36364,65161,3,0,0,0
92118347,Communication,Playstore,60,1,0,61036,4,1,57567,0
92102011,Banking,Playstore,80,0,22727.27273,55517,3,1,78872,0
92101227,Travel,Playstore,53,0,0,48030,2,1,48543,3994
91839003,Communication,Playstore,57,0,0,59258,4,0,0,0
91816587,Travel,Playstore,57,1,0,26416,2,0,0,0
91811323,Communication,Playstore,49,0,0,45155,4,1,51850,0
91806571,Music,Playstore,48,1,0,10706,3,1,32692,4897
91644619,Sports,Playstore,19,0,0,83034,3,1,22916,0
91635051,Banking,Playstore,24,0,0,20841,4,1,52054,4756
91625675,News,Playstore,64,1,0,92255,4,1,19085,0
91591483,News,Playstore,73,0,0,32017,3,0,0,0
91591195,Travel,Playstore,46,0,0,27427,4,0,0,0
91587595,Music,Playstore,30,0,0,49901,4,1,26584,5695
91529163,Sports,Playstore,67,0,NA,23951,3,0,0,0
91524811,ecommerce,Playstore,80,0,NA,17319,4,1,96224,0
91513035,Others,Playstore,40,0,0,92957,4,0,0,0
91477083,Games,Playstore,41,1,0,32817,2,0,0,0
91474347,Sports,Playstore,49,0,0,31161,4,0,0,0
91379883,Communication,Playstore,53,1,1050000,64421,3,0,0,0
91310987,Others,Playstore,21,0,0,12704,2,1,94726,0
91164923,Sports,Playstore,31,0,0,30110,3,0,0,0
91154699,News,Playstore,57,0,0,49079,2,1,20380,0
91151995,Music,Playstore,19,1,0,84415,2,0,0,0
91085675,News,Playstore,75,1,0,74531,3,0,0,0
91073627,Banking,Playstore,75,1,0,35871,4,1,63214,0
91049211,Games,Playstore,42,0,0,99844,3,0,0,0
91011595,Music,Playstore,49,0,0,53323,2,1,15825,5772
90953819,Lifestyle,Playstore,54,0,0,65716,4,0,0,0
90942427,Communication,Playstore,46,1,0,70676,2,1,51495,0
90834235,e-Book,Playstore,21,1,0,51178,4,0,0,0
90776891,News,Playstore,67,0,15563.63636,96145,2,1,85924,0
90763483,Lifestyle,Playstore,74,1,0,22919,4,0,0,0
90715483,Video,Playstore,65,1,NA,62089,3,1,81232,0
90711723,Games,Playstore,34,0,4618.181818,15293,2,1,69724,5555
90606491,Education,Playstore,26,0,9090.909091,91870,4,1,74374,0
90577643,Video,Playstore,77,1,18181.81818,32674,3,1,95185,8749
90547051,Lifestyle,Playstore,18,1,NA,50973,4,1,95495,0
90525819,Video,Playstore,68,1,0,62587,3,1,88458,6496
90508843,Banking,Playstore,71,0,0,69678,3,1,73026,0
90446875,Banking,Playstore,26,0,0,83093,2,1,49311,3247
90439227,Music,Playstore,77,1,0,11126,4,1,56179,3953
90421675,Video,Playstore,59,0,0,83871,4,0,0,0
90381819,Travel,Playstore,76,1,0,72635,4,0,0,0
90335099,ecommerce,Playstore,41,1,22727.27273,92816,4,1,72455,0
90296155,Sports,Playstore,64,1,0,85886,4,0,0,0
90251899,News,Playstore,52,1,0,81992,4,0,0,0
90248699,Lifestyle,Playstore,77,0,0,51516,4,0,0,0
90237035,Communication,Playstore,52,1,0,61982,3,0,0,0
90220635,Sports,Playstore,23,1,0,21450,2,1,57693,8309
90157051,Sports,Playstore,22,1,109090.9091,35853,4,0,0,0
90124731,e-Book,Playstore,68,0,0,12597,4,0,0,0
90108043,Music,Playstore,53,1,0,19395,3,1,67833,6356
90079803,ecommerce,Playstore,48,1,0,85168,4,0,0,0
90039515,e-Book,Playstore,33,1,0,16232,4,0,0,0
89727035,News,Playstore,16,0,18181.81818,28938,3,1,58766,0
89632779,Banking,Playstore,36,1,0,84025,4,1,54492,0
89576507,Communication,Playstore,25,1,0,10483,4,1,79994,0
89414139,Music,Playstore,31,1,1777.272727,82166,4,0,0,0
89372987,Sports,Playstore,68,0,0,18049,3,0,0,0
89362699,Others,Playstore,40,0,0,59611,2,0,0,0
680364153,Banking,Playstore,71,1,0,14216,4,1,19862,7145
680363593,Banking,Playstore,24,0,0,80070,4,1,57775,5491
680314265,Banking,Playstore,62,0,3249.090909,42636,4,0,0,0
680312153,Lifestyle,Playstore,17,1,54545.45455,34472,4,1,21579,0
680190617,ecommerce,Playstore,48,0,90909.09091,86429,4,1,68192,0
680146985,Others,Playstore,53,0,0,65275,4,1,22706,8641
680020649,Banking,Playstore,73,0,109090.9091,14472,2,0,0,0
679977193,Communication,Playstore,59,1,0,75266,2,0,0,0
679969897,Music,Playstore,79,1,0,60055,2,0,0,0
679936713,Music,Playstore,27,1,37472.72727,14205,4,0,0,0
679933945,Music,Playstore,66,0,0,20268,4,0,0,0
679928025,Banking,Playstore,19,0,0,41535,4,1,92081,7879
679905481,Lifestyle,Playstore,76,0,0,33601,4,1,53427,0
679892905,Banking,Playstore,63,0,0,85256,3,1,44805,0
679753881,Music,Playstore,46,0,0,49797,3,0,0,0
679679113,Video,Playstore,66,1,0,26794,2,1,46238,6089
679651769,Banking,Playstore,72,1,0,36568,3,0,0,0
679635129,Others,Playstore,35,0,17627.27273,24198,2,0,0,0
679625609,Games,Playstore,33,0,0,40663,3,1,39876,3205
679563017,News,Playstore,33,0,0,79999,4,1,35287,9813
679417049,Travel,Playstore,71,1,13636.36364,27496,3,1,36146,0
679354777,Travel,Playstore,17,1,4490.909091,37891,2,0,0,0
679317465,Music,Playstore,67,1,0,59402,2,0,0,0
679150825,Video,Playstore,72,1,0,99500,3,0,0,0
679132569,e-Book,Playstore,50,1,0,69210,3,0,0,0
679122409,e-Book,Playstore,63,0,0,76513,4,1,79698,3209
679014169,e-Book,Playstore,56,1,0,87586,3,0,0,0
678975769,ecommerce,Playstore,47,1,0,64678,3,1,96901,0
678953849,Music,Playstore,33,1,508404.5455,28219,2,0,0,0
678940089,e-Book,Playstore,35,0,0,25130,4,1,71393,0
678938713,Others,Playstore,67,1,0,80556,2,0,0,0
678911209,Communication,Playstore,22,0,0,68148,4,0,0,0
678900057,Lifestyle,Playstore,46,0,0,14072,4,0,0,0
678888201,News,Playstore,17,0,0,49086,3,0,0,0
678882025,e-Book,Playstore,54,0,0,19650,4,0,0,0
678773209,Banking,Playstore,75,0,0,85114,4,1,35283,0
678752937,News,Playstore,69,0,0,73578,4,1,48680,0
678728777,Others,Playstore,28,0,0,19789,4,0,0,0
678690713,Banking,Playstore,42,0,54545.45455,31691,2,1,62428,6865
678684617,Games,Playstore,69,0,0,54424,3,1,41488,4449
678617513,Others,Playstore,17,1,0,84957,3,0,0,0
678519817,Communication,Playstore,55,0,0,94200,3,0,0,0
678441641,Video,Playstore,21,1,0,20734,3,0,0,0
678403865,News,Playstore,59,0,0,52155,2,0,0,0
678371433,Video,Playstore,55,0,0,92428,2,1,62239,0
678365929,Banking,Playstore,44,1,0,40547,4,0,0,0
678362729,Communication,Playstore,64,0,NA,54883,2,0,0,0
678332713,Lifestyle,Playstore,27,0,0,46277,3,1,93982,0
678274505,News,Playstore,21,1,0,59666,4,1,83697,0
678263641,Travel,Playstore,74,1,89090.90909,24339,2,1,47027,1393
678260345,e-Book,Playstore,46,0,0,95122,4,1,27789,2524
678147945,Music,Playstore,80,1,0,14580,4,1,10727,0
678145657,Games,Playstore,62,1,2545.454545,17770,2,1,20935,1202
678009657,Games,Playstore,45,0,0,75882,3,0,0,0
677982937,News,Playstore,47,0,0,57121,4,0,0,0
677964009,ecommerce,Playstore,41,1,0,48935,3,0,0,0
677885081,e-Book,Playstore,31,0,0,20908,4,0,0,0
677883209,Video,Playstore,79,1,0,21957,2,1,95476,0
677879305,Music,Playstore,32,0,9090.909091,30557,2,1,10163,5221
677872841,e-Book,Playstore,60,0,0,79632,4,0,0,0
677869577,Lifestyle,Playstore,32,1,NA,30262,2,0,0,0
677860633,Communication,Playstore,51,1,NA,39984,4,0,0,0
677726393,Sports,Playstore,20,0,0,68632,4,0,0,0
677713929,Lifestyle,Playstore,33,1,13636.36364,79689,2,1,55704,3840
677648937,Banking,Playstore,46,0,0,85195,4,0,0,0
677534249,Communication,Playstore,17,0,0,93757,3,0,0,0
677532425,Others,Playstore,22,0,0,80402,4,1,21972,1534
677526489,ecommerce,Playstore,26,1,0,46931,3,1,50871,0
677526009,e-Book,Playstore,26,0,0,79860,2,1,97126,0
677483257,Communication,Playstore,30,1,0,53047,2,0,0,0
677481545,Games,Playstore,80,0,0,21443,2,1,13220,0
677467001,Sports,Playstore,31,0,418181.8182,83098,4,0,0,0
677438649,Lifestyle,Playstore,60,0,0,29351,2,1,87513,0
677329465,Music,Playstore,17,0,0,62635,4,1,96299,0
677234377,Sports,Playstore,73,1,0,90548,4,0,0,0
677152409,Games,Playstore,41,1,636.3636364,71529,3,0,0,0
677138057,Video,Playstore,30,1,90145.45455,88419,3,1,79468,9594
677110585,Games,Playstore,75,0,0,56495,3,1,64949,0
677086729,ecommerce,Playstore,27,0,1.00E+05,64575,4,0,0,0
676957017,Lifestyle,Playstore,51,1,127772.7273,16484,2,1,85621,0
676906905,Travel,Playstore,23,0,0,40198,2,1,49261,0
676875033,Others,Playstore,68,1,0,35543,2,0,0,0
676863801,Travel,Playstore,18,0,0,55918,3,1,35774,0
676859385,e-Book,Playstore,50,0,0,49027,3,0,0,0
676841769,Banking,Playstore,61,1,0,48602,2,0,0,0
676826441,Sports,Playstore,45,0,0,12266,4,1,77195,4103
676822313,Banking,Playstore,74,1,0,92272,3,1,66661,1963
676821337,Sports,Playstore,58,0,18181.81818,52206,4,0,0,0
676813097,Music,Playstore,76,0,0,83035,2,0,0,0
676767305,Communication,Playstore,16,1,0,75844,2,1,44055,9397
676751545,Video,Playstore,38,1,0,71096,3,0,0,0
676703401,Games,Playstore,56,1,NA,56111,2,1,72449,0
676597241,Music,Playstore,75,0,0,93644,3,1,39835,0
676588857,Travel,Playstore,38,0,0,95978,3,1,48039,0
676543945,Others,Playstore,47,1,0,68597,4,1,46215,4671
676418265,News,Playstore,15,1,0,90221,4,1,87512,8810
676256473,Music,Playstore,30,0,0,22782,4,0,0,0
676252377,Banking,Playstore,66,0,0,28157,2,0,0,0
676146809,Music,Playstore,74,1,4545.454545,75425,2,0,0,0
676060073,Education,Playstore,34,1,0,61440,3,0,0,0
676032025,Education,Playstore,71,0,0,23160,4,0,0,0
676009769,Banking,Playstore,50,0,347727.2727,90905,4,1,74761,8545
676008265,Games,Playstore,38,1,0,48025,2,0,0,0
675994793,Travel,Playstore,27,1,0,18425,2,0,0,0
675855801,Music,Playstore,68,1,2536.363636,97125,4,1,31437,0
675786105,Lifestyle,Playstore,40,1,0,64471,4,1,22850,0
675726713,Games,Playstore,55,0,54545.45455,41338,3,1,41366,0
675721593,Lifestyle,Playstore,26,0,0,46160,4,1,58080,0
675687769,News,Playstore,39,0,0,46468,2,1,23903,0
675567561,Sports,Playstore,19,0,0,89859,4,1,69261,3285
675559257,Others,Playstore,67,1,0,16873,2,1,92925,9984
675557833,News,Playstore,80,0,13636.36364,30976,2,0,0,0
675532441,e-Book,Playstore,79,1,0,65957,3,0,0,0
675530745,Music,Playstore,56,1,0,77426,2,0,0,0
675527385,News,Playstore,70,1,0,86167,3,1,79571,1901
675469577,Banking,Playstore,69,0,0,36910,4,0,0,0
675423321,Education,Playstore,56,0,0,52900,4,1,38194,8081
675302185,Travel,Playstore,32,1,0,21181,4,0,0,0
675098569,Sports,Playstore,31,1,0,66687,4,1,16622,0
675097145,Others,Playstore,43,1,0,85844,3,0,0,0
675058073,Video,Playstore,74,1,0,23226,2,1,74775,5937
675057833,Lifestyle,Playstore,69,0,0,55473,3,0,0,0
675046169,Sports,Playstore,43,1,0,17159,3,0,0,0
675018169,Travel,Playstore,22,1,0,35253,3,1,94899,9888
674999161,Banking,Playstore,46,1,0,52087,2,1,97026,3004
674988217,Others,Playstore,80,0,0,49012,2,0,0,0
674985433,Music,Playstore,46,1,272.7272727,58416,4,0,0,0
674959385,Sports,Playstore,52,0,0,63676,2,1,27700,0
674882505,Video,Playstore,27,1,0,17394,2,1,36881,6149
674783689,Music,Playstore,55,1,0,14521,3,1,20987,0
674778233,ecommerce,Playstore,79,0,0,24746,4,0,0,0
674676681,Video,Playstore,80,0,0,79785,4,0,0,0
674434649,Education,Playstore,45,1,NA,10146,2,1,70537,3793
674433593,Lifestyle,Playstore,28,0,0,68392,2,0,0,0
674381577,Travel,Playstore,46,0,0,95075,4,0,0,0
674344569,Video,Playstore,40,1,1050,49162,3,1,47591,9544
674340665,Lifestyle,Playstore,19,1,0,15656,4,1,64265,0
674259993,Communication,Playstore,43,0,0,26664,2,0,0,0
674200089,Travel,Playstore,39,0,54545.45455,70912,4,1,12584,7231
674133529,News,Playstore,53,0,0,79306,2,1,86205,0
674112505,e-Book,Playstore,33,0,0,76742,3,0,0,0
674032745,Sports,Playstore,40,1,0,66079,3,1,34288,0
674022553,Sports,Playstore,64,0,9090.909091,69878,2,1,60486,0
674018025,Others,Playstore,22,1,0,19293,4,0,0,0
674001241,e-Book,Playstore,62,1,0,15136,2,0,0,0
673992665,Communication,Playstore,51,1,0,91037,3,0,0,0
673974105,Communication,Playstore,72,1,0,79749,3,0,0,0
673967881,Sports,Playstore,15,1,0,30192,3,0,0,0
673961657,Communication,Playstore,25,0,0,29482,4,0,0,0
673931609,Others,Playstore,28,0,0,12785,2,0,0,0
673918441,Lifestyle,Playstore,47,1,5909.090909,85508,2,1,48538,2618
673890137,Banking,Playstore,78,1,0,11732,4,1,35665,1689
673867369,e-Book,Playstore,30,1,0,54406,3,0,0,0
673816313,Music,Playstore,57,1,0,73121,4,0,0,0
673809961,News,Playstore,63,0,3500,67874,3,0,0,0
673743033,Music,Playstore,28,1,0,91204,4,0,0,0
673735609,ecommerce,Playstore,34,0,0,75982,3,1,69529,9055
673700825,Lifestyle,Playstore,32,1,0,33972,4,1,45395,0
673539273,Banking,Playstore,35,0,3636.363636,64211,4,1,49616,7410
673504761,e-Book,Playstore,79,0,0,51342,4,0,0,0
673479289,Video,Playstore,18,1,282404.5455,11986,3,1,93486,0
673416825,Banking,Playstore,19,0,0,12928,4,1,93788,4322
673392521,Education,Playstore,62,0,0,79220,3,0,0,0
673343209,ecommerce,Playstore,54,0,0,51790,3,0,0,0
673187705,Others,Playstore,26,0,0,23411,2,0,0,0
673187561,Others,Playstore,37,1,0,95159,3,0,0,0
673168297,Travel,Playstore,61,1,0,77646,2,1,92565,0
673166137,Music,Playstore,38,1,31818.18182,90191,2,1,65764,0
673150041,Education,Playstore,69,1,0,88672,4,1,18777,0
673105401,Education,Playstore,20,0,27181.81818,98505,2,1,60600,1133
673088409,Others,Playstore,69,1,4545.454545,48533,3,1,19113,7483
673080297,Games,Playstore,69,1,0,78573,3,1,99653,0
673054713,e-Book,Playstore,78,0,0,57496,4,1,71738,8926
673037241,Sports,Playstore,31,0,0,79975,4,1,64395,0
672981433,Sports,Playstore,52,1,0,86011,4,1,88212,0
672944265,Music,Playstore,59,1,0,63971,4,1,65071,4713
672927177,Games,Playstore,76,0,0,86208,2,0,0,0
672891977,Travel,Playstore,63,1,9800,82734,2,1,33684,0
672885881,Video,Playstore,63,1,872727.2727,60727,4,0,0,0
672885833,News,Playstore,15,1,0,65068,2,1,62987,0
672867433,Games,Playstore,41,1,8840.909091,66214,4,1,72445,0
672851785,Banking,Playstore,23,1,0,72010,2,0,0,0
672814473,Games,Playstore,51,0,418181.8182,19465,4,1,53263,8240
672805417,Video,Playstore,52,1,0,15121,2,0,0,0
672801161,Travel,Playstore,37,1,0,31319,2,1,90974,0
672762153,Video,Playstore,34,0,13636.36364,97379,2,0,0,0
672759113,Travel,Playstore,66,0,0,46179,4,0,0,0
5353206422,Music,Playstore,15,0,0,99670,3,1,10495,2754
5353018278,Lifestyle,Playstore,74,0,0,82975,2,1,84449,3064
5352975094,Banking,Playstore,74,0,179690.9091,32482,3,1,37676,9858
5352904550,ecommerce,Playstore,35,0,0,31105,2,0,0,0
5352874486,Education,Playstore,49,1,0,40423,4,1,60301,1672
5352835734,Banking,Playstore,47,1,0,95617,4,1,29027,0
5352707718,Education,Playstore,34,1,0,87946,4,1,19744,4212
5352669062,Video,Playstore,21,0,0,64351,3,1,77737,7508
5352648806,Video,Playstore,35,0,0,27316,3,1,35312,0
5352596006,e-Book,Playstore,64,1,0,10455,2,1,97745,7072
5352575414,Banking,Playstore,40,1,0,81851,3,1,25521,2544
5352570342,Education,Playstore,46,0,0,34216,3,0,0,0
5352512806,Video,Playstore,62,1,0,28547,2,0,0,0
5352456966,e-Book,Playstore,32,1,0,92228,3,0,0,0
5352445574,Music,Playstore,55,0,0,33233,2,0,0,0
5352412774,Others,Playstore,62,1,0,71697,4,1,55253,0
5352411926,e-Book,Playstore,61,0,0,98690,2,0,0,0
5352410454,Lifestyle,Playstore,47,1,9090.909091,35788,2,0,0,0
